3921087, 0.2827968959161905000000000000000000000000
3906125, 0.0117300164220223230000000000000000000000
3921086, 0.2840089976131254800000000000000000000000
2846857, 0.1511033115447830100000000000000000000000
3555598, 0.0118036165250624620000000000000000000000
3783651, 0.0120336168470628960000000000000000000000
3783646, 0.0101108141551392650000000000000000000000
3555596, 0.0419750587650794330000000000000000000000
3783631, 0.0105225147315200430000000000000000000000
3783629, 0.0118749166248825960000000000000000000000
3790785, 0.0120129168180828570000000000000000000000
3877271, 0.0013432018804826514000000000000000000000
3994066, 0.0116587163222021880000000000000000000000
3991488, 0.0119922167891028180000000000000000000000
3783647, 0.0017687024761834950000000000000000000000
3990404, 0.0121486170080631130000000000000000000000
3783614, 0.0122176171046632430000000000000000000000
3783627, 0.0119899167858828130000000000000000000000
3783628, 0.0129352181093045980000000000000000000000
3555599, 0.0121969170756832040000000000000000000000
3783632, 0.0120888169243430000000000000000000000000
4002283, 0.0016698023377232989000000000000000000000
3799938, 0.0120405168567229090000000000000000000000
3783648, 0.0015893022250231393000000000000000000000
3555600, 0.0018285025599036136000000000000000000000
4013660, 0.0120474168663829220000000000000000000000
3555601, 0.0014674020543628977000000000000000000000
3877268, 0.0016537023151832670000000000000000000000
3555602, 0.0011362015906822411000000000000000000000
3893973, 0.0017365024311034312000000000000000000000
3783649, 0.0121440170016231040000000000000000000000
3555606, 0.0010350014490020404000000000000000000000
3783630, 0.0018354025695636272000000000000000000000
3991471, 0.0013846019384427335000000000000000000000
3783613, 0.0010465014651020632000000000000000000000
3991470, 0.0002668003735205227100000000000000000000
3783611, 0.0011063015488221818000000000000000000000
3783610, 0.0011109015552621909000000000000000000000
3981836, 0.0011063015488221818000000000000000000000
3783609, 0.0010488014683220678000000000000000000000
3783645, 0.0017940025116035452000000000000000000000
3877269, 0.0002300003220004506200000000000000000000
3877270, 0.0002507003509804911700000000000000000000
3555605, 0.0001587002221803109400000000000000000000
